item_id,is_hidden,categories,timestamp,labels,comment
item_538,False,['Bottoms'],2024-02-01T16:52:22.535899,"{'subcategory': 'Leggings', 'price': 56.73, 'color': 'Brown', 'pattern': 'Floral', 'material': 'Linen', 'brand': ""Levi's"", 'condition': 'Like New'}",Brown Floral Leggings by Levi's (Like New)
item_539,False,['Dresses'],2024-01-09T19:47:17.535899,"{'subcategory': 'Midi Dress', 'price': 302.39, 'color': 'White', 'pattern': 'Striped', 'material': 'Polyester', 'brand': 'Gucci', 'condition': 'Like New'}",White Striped Midi Dress by Gucci (Like New)
item_540,False,['Outerwear'],2024-11-14T09:28:50.535899,"{'subcategory': 'Blazer', 'price': 57.02, 'color': 'Green', 'pattern': 'Striped', 'material': 'Linen', 'brand': 'Local Brand', 'condition': 'Like New'}",Green Striped Blazer by Local Brand (Like New)
item_541,False,['Tops'],2024-01-12T20:23:46.535899,"{'subcategory': 'Shirt', 'price': 10.84, 'color': 'Yellow', 'pattern': 'Animal Print', 'material': 'Polyester', 'brand': 'H&M', 'condition': 'Well Used'}",Yellow Animal Print Shirt by H&M (Well Used)
item_542,False,['Accessories'],2024-02-29T14:36:26.535899,"{'subcategory': 'Bags', 'price': 29.17, 'color': 'Green', 'pattern': 'Polka Dot', 'material': 'Polyester', 'brand': 'Adidas', 'condition': 'Well Used'}",Green Polka Dot Bags by Adidas (Well Used)
item_543,False,['Bottoms'],2024-11-28T04:18:46.535899,"{'subcategory': 'Skirt', 'price': 69.46, 'color': 'Purple', 'pattern': 'Animal Print', 'material': 'Wool', 'brand': 'Zara', 'condition': 'Vintage'}",Purple Animal Print Skirt by Zara (Vintage)
item_544,False,['Bottoms'],2024-01-12T16:42:29.535899,"{'subcategory': 'Skirt', 'price': 44.76, 'color': 'Pink', 'pattern': 'Floral', 'material': 'Silk', 'brand': 'Nike', 'condition': 'Vintage'}",Pink Floral Skirt by Nike (Vintage)
item_545,False,['Dresses'],2024-07-17T12:56:25.535899,"{'subcategory': 'Evening Dress', 'price': 31.13, 'color': 'Gray', 'pattern': 'Polka Dot', 'material': 'Wool', 'brand': 'Uniqlo', 'condition': 'Gently Used'}",Gray Polka Dot Evening Dress by Uniqlo (Gently Used)
item_546,False,['Shoes'],2024-12-25T10:18:59.535899,"{'subcategory': 'Boots', 'price': 52.22, 'color': 'Blue', 'pattern': 'Solid', 'material': 'Polyester', 'brand': 'Nike', 'condition': 'Like New'}",Blue Solid Boots by Nike (Like New)
item_547,False,['Tops'],2024-12-07T20:42:58.535899,"{'subcategory': 'T-Shirt', 'price': 46.4, 'color': 'Red', 'pattern': 'Animal Print', 'material': 'Silk', 'brand': 'Adidas', 'condition': 'Vintage'}",Red Animal Print T-Shirt by Adidas (Vintage)
item_548,False,['Bottoms'],2024-11-21T13:30:22.535899,"{'subcategory': 'Shorts', 'price': 44.08, 'color': 'Green', 'pattern': 'Floral', 'material': 'Cotton', 'brand': 'Local Brand', 'condition': 'Gently Used'}",Green Floral Shorts by Local Brand (Gently Used)
item_549,False,['Bottoms'],2024-05-24T03:40:48.535899,"{'subcategory': 'Shorts', 'price': 38.35, 'color': 'Red', 'pattern': 'Striped', 'material': 'Polyester', 'brand': 'Nike', 'condition': 'Like New'}",Red Striped Shorts by Nike (Like New)
item_550,False,['Accessories'],2024-06-20T11:30:52.535899,"{'subcategory': 'Jewelry', 'price': 12.85, 'color': 'Red', 'pattern': 'Animal Print', 'material': 'Cotton', 'brand': 'Uniqlo', 'condition': 'Vintage'}",Red Animal Print Jewelry by Uniqlo (Vintage)
item_551,False,['Outerwear'],2024-03-20T17:48:52.535899,"{'subcategory': 'Cardigan', 'price': 48.04, 'color': 'White', 'pattern': 'Plaid', 'material': 'Polyester', 'brand': ""Levi's"", 'condition': 'Gently Used'}",White Plaid Cardigan by Levi's (Gently Used)
item_552,False,['Accessories'],2024-09-13T02:54:53.535899,"{'subcategory': 'Belts', 'price': 24.54, 'color': 'White', 'pattern': 'Plaid', 'material': 'Wool', 'brand': 'Gucci', 'condition': 'Well Used'}",White Plaid Belts by Gucci (Well Used)
item_553,False,['Dresses'],2024-01-10T14:48:05.535899,"{'subcategory': 'Maxi Dress', 'price': 32.78, 'color': 'Brown', 'pattern': 'Animal Print', 'material': 'Silk', 'brand': 'Nike', 'condition': 'Gently Used'}",Brown Animal Print Maxi Dress by Nike (Gently Used)
item_554,False,['Shoes'],2024-07-20T02:32:16.535899,"{'subcategory': 'Sneakers', 'price': 475.71, 'color': 'Blue', 'pattern': 'Striped', 'material': 'Leather', 'brand': 'Gucci', 'condition': 'Like New'}",Blue Striped Sneakers by Gucci (Like New)
item_555,False,['Dresses'],2024-11-25T10:01:58.535899,"{'subcategory': 'Midi Dress', 'price': 49.58, 'color': 'Green', 'pattern': 'Plaid', 'material': 'Leather', 'brand': ""Levi's"", 'condition': 'Like New'}",Green Plaid Midi Dress by Levi's (Like New)
item_556,False,['Accessories'],2024-07-03T13:29:11.535899,"{'subcategory': 'Scarves', 'price': 32.29, 'color': 'Red', 'pattern': 'Plaid', 'material': 'Polyester', 'brand': 'H&M', 'condition': 'Gently Used'}",Red Plaid Scarves by H&M (Gently Used)
item_557,False,['Bottoms'],2024-07-07T21:37:58.535899,"{'subcategory': 'Trousers', 'price': 16.2, 'color': 'Red', 'pattern': 'Animal Print', 'material': 'Denim', 'brand': 'Local Brand', 'condition': 'Well Used'}",Red Animal Print Trousers by Local Brand (Well Used)
item_558,False,['Bottoms'],2024-12-27T15:12:21.535899,"{'subcategory': 'Jeans', 'price': 24.25, 'color': 'Black', 'pattern': 'Striped', 'material': 'Leather', 'brand': 'Local Brand', 'condition': 'Gently Used'}",Black Striped Jeans by Local Brand (Gently Used)
item_559,False,['Tops'],2024-07-29T22:44:37.535899,"{'subcategory': 'Blouse', 'price': 11.17, 'color': 'Purple', 'pattern': 'Animal Print', 'material': 'Leather', 'brand': 'Uniqlo', 'condition': 'Well Used'}",Purple Animal Print Blouse by Uniqlo (Well Used)
item_560,False,['Outerwear'],2024-06-08T12:48:45.535899,"{'subcategory': 'Cardigan', 'price': 115.43, 'color': 'Blue', 'pattern': 'Solid', 'material': 'Wool', 'brand': ""Levi's"", 'condition': 'Vintage'}",Blue Solid Cardigan by Levi's (Vintage)
item_561,False,['Tops'],2024-12-09T20:09:55.535899,"{'subcategory': 'Blouse', 'price': 23.76, 'color': 'Gray', 'pattern': 'Plaid', 'material': 'Linen', 'brand': 'Zara', 'condition': 'Well Used'}",Gray Plaid Blouse by Zara (Well Used)
item_562,False,['Accessories'],2024-06-08T00:03:38.535899,"{'subcategory': 'Bags', 'price': 22.59, 'color': 'Red', 'pattern': 'Solid', 'material': 'Linen', 'brand': 'Uniqlo', 'condition': 'Gently Used'}",Red Solid Bags by Uniqlo (Gently Used)
item_563,False,['Bottoms'],2024-03-07T15:27:25.535899,"{'subcategory': 'Trousers', 'price': 65.39, 'color': 'Black', 'pattern': 'Polka Dot', 'material': 'Polyester', 'brand': ""Levi's"", 'condition': 'Vintage'}",Black Polka Dot Trousers by Levi's (Vintage)
item_564,False,['Tops'],2024-09-22T12:20:04.535899,"{'subcategory': 'Blouse', 'price': 51.41, 'color': 'Yellow', 'pattern': 'Polka Dot', 'material': 'Denim', 'brand': 'Adidas', 'condition': 'Like New'}",Yellow Polka Dot Blouse by Adidas (Like New)
item_565,False,['Shoes'],2024-04-22T01:15:48.535899,"{'subcategory': 'Sandals', 'price': 33.57, 'color': 'Gray', 'pattern': 'Animal Print', 'material': 'Leather', 'brand': 'Local Brand', 'condition': 'Vintage'}",Gray Animal Print Sandals by Local Brand (Vintage)
item_566,False,['Outerwear'],2024-11-11T04:16:10.535899,"{'subcategory': 'Blazer', 'price': 127.81, 'color': 'Yellow', 'pattern': 'Striped', 'material': 'Leather', 'brand': 'Nike', 'condition': 'Vintage'}",Yellow Striped Blazer by Nike (Vintage)
item_567,False,['Shoes'],2024-12-12T20:31:33.535899,"{'subcategory': 'Boots', 'price': 111.2, 'color': 'Gray', 'pattern': 'Striped', 'material': 'Cotton', 'brand': 'Gucci', 'condition': 'Well Used'}",Gray Striped Boots by Gucci (Well Used)
item_568,False,['Tops'],2024-01-21T15:03:13.535899,"{'subcategory': 'T-Shirt', 'price': 23.26, 'color': 'Green', 'pattern': 'Striped', 'material': 'Linen', 'brand': 'Nike', 'condition': 'Well Used'}",Green Striped T-Shirt by Nike (Well Used)
item_569,False,['Shoes'],2024-03-25T14:22:59.535899,"{'subcategory': 'Heels', 'price': 67.81, 'color': 'Purple', 'pattern': 'Striped', 'material': 'Leather', 'brand': ""Levi's"", 'condition': 'Gently Used'}",Purple Striped Heels by Levi's (Gently Used)
item_570,False,['Accessories'],2024-11-29T17:15:39.535899,"{'subcategory': 'Hats', 'price': 102.27, 'color': 'Pink', 'pattern': 'Floral', 'material': 'Leather', 'brand': 'Gucci', 'condition': 'Well Used'}",Pink Floral Hats by Gucci (Well Used)
item_571,False,['Tops'],2024-10-01T13:46:48.535899,"{'subcategory': 'Shirt', 'price': 19.06, 'color': 'White', 'pattern': 'Polka Dot', 'material': 'Linen', 'brand': 'Adidas', 'condition': 'Gently Used'}",White Polka Dot Shirt by Adidas (Gently Used)
item_572,False,['Tops'],2024-03-05T00:02:50.535899,"{'subcategory': 'Shirt', 'price': 175.06, 'color': 'Blue', 'pattern': 'Animal Print', 'material': 'Wool', 'brand': 'Prada', 'condition': 'Like New'}",Blue Animal Print Shirt by Prada (Like New)
item_573,False,['Bottoms'],2024-08-10T05:21:34.535899,"{'subcategory': 'Shorts', 'price': 57.51, 'color': 'White', 'pattern': 'Plaid', 'material': 'Polyester', 'brand': 'Adidas', 'condition': 'Gently Used'}",White Plaid Shorts by Adidas (Gently Used)
item_574,False,['Tops'],2024-08-26T00:18:57.535899,"{'subcategory': 'Sweater', 'price': 16.44, 'color': 'Yellow', 'pattern': 'Striped', 'material': 'Cotton', 'brand': 'H&M', 'condition': 'Well Used'}",Yellow Striped Sweater by H&M (Well Used)
item_575,False,['Shoes'],2024-04-20T06:16:06.535899,"{'subcategory': 'Boots', 'price': 46.16, 'color': 'Green', 'pattern': 'Plaid', 'material': 'Wool', 'brand': 'H&M', 'condition': 'Gently Used'}",Green Plaid Boots by H&M (Gently Used)
item_576,False,['Shoes'],2024-11-28T05:05:04.535899,"{'subcategory': 'Sneakers', 'price': 63.73, 'color': 'Gray', 'pattern': 'Animal Print', 'material': 'Linen', 'brand': 'Adidas', 'condition': 'Well Used'}",Gray Animal Print Sneakers by Adidas (Well Used)
item_577,False,['Accessories'],2024-07-12T15:21:35.535899,"{'subcategory': 'Belts', 'price': 8.83, 'color': 'White', 'pattern': 'Solid', 'material': 'Linen', 'brand': 'Zara', 'condition': 'Well Used'}",White Solid Belts by Zara (Well Used)
item_578,False,['Dresses'],2024-10-17T00:36:47.535899,"{'subcategory': 'Evening Dress', 'price': 35.85, 'color': 'Gray', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'Nike', 'condition': 'Well Used'}",Gray Solid Evening Dress by Nike (Well Used)
item_579,False,['Shoes'],2024-10-01T02:49:44.535899,"{'subcategory': 'Flats', 'price': 79.33, 'color': 'Purple', 'pattern': 'Polka Dot', 'material': 'Cotton', 'brand': 'Adidas', 'condition': 'Gently Used'}",Purple Polka Dot Flats by Adidas (Gently Used)
item_580,False,['Dresses'],2024-03-06T07:52:30.535899,"{'subcategory': 'Mini Dress', 'price': 63.76, 'color': 'Purple', 'pattern': 'Animal Print', 'material': 'Polyester', 'brand': 'Local Brand', 'condition': 'Vintage'}",Purple Animal Print Mini Dress by Local Brand (Vintage)
item_581,False,['Outerwear'],2024-06-14T06:53:34.535899,"{'subcategory': 'Jacket', 'price': 83.93, 'color': 'Blue', 'pattern': 'Floral', 'material': 'Leather', 'brand': 'Nike', 'condition': 'Well Used'}",Blue Floral Jacket by Nike (Well Used)
item_582,False,['Tops'],2024-06-16T16:53:11.535899,"{'subcategory': 'Shirt', 'price': 26.82, 'color': 'Pink', 'pattern': 'Floral', 'material': 'Leather', 'brand': 'Uniqlo', 'condition': 'Gently Used'}",Pink Floral Shirt by Uniqlo (Gently Used)
item_583,False,['Tops'],2024-05-10T03:19:23.535899,"{'subcategory': 'Tank Top', 'price': 65.79, 'color': 'Pink', 'pattern': 'Floral', 'material': 'Silk', 'brand': 'Nike', 'condition': 'Like New'}",Pink Floral Tank Top by Nike (Like New)
item_584,False,['Bottoms'],2024-11-01T00:25:12.535899,"{'subcategory': 'Trousers', 'price': 8.98, 'color': 'White', 'pattern': 'Animal Print', 'material': 'Denim', 'brand': 'Uniqlo', 'condition': 'Well Used'}",White Animal Print Trousers by Uniqlo (Well Used)
item_585,False,['Bottoms'],2024-04-15T02:34:11.535899,"{'subcategory': 'Leggings', 'price': 28.81, 'color': 'Black', 'pattern': 'Striped', 'material': 'Polyester', 'brand': 'Local Brand', 'condition': 'Well Used'}",Black Striped Leggings by Local Brand (Well Used)
item_586,False,['Accessories'],2024-05-30T15:16:50.535899,"{'subcategory': 'Jewelry', 'price': 70.4, 'color': 'Green', 'pattern': 'Floral', 'material': 'Linen', 'brand': 'Gucci', 'condition': 'Well Used'}",Green Floral Jewelry by Gucci (Well Used)
item_587,False,['Outerwear'],2024-08-20T23:26:34.535899,"{'subcategory': 'Cardigan', 'price': 126.35, 'color': 'Brown', 'pattern': 'Animal Print', 'material': 'Cotton', 'brand': 'Zara', 'condition': 'Vintage'}",Brown Animal Print Cardigan by Zara (Vintage)
item_588,False,['Shoes'],2024-08-03T12:12:56.535899,"{'subcategory': 'Flats', 'price': 78.0, 'color': 'Black', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'Prada', 'condition': 'Well Used'}",Black Solid Flats by Prada (Well Used)
item_589,False,['Tops'],2024-11-24T03:03:48.535899,"{'subcategory': 'Tank Top', 'price': 17.67, 'color': 'Gray', 'pattern': 'Animal Print', 'material': 'Wool', 'brand': 'Zara', 'condition': 'Like New'}",Gray Animal Print Tank Top by Zara (Like New)
item_590,False,['Bottoms'],2024-09-09T16:40:47.535899,"{'subcategory': 'Shorts', 'price': 74.21, 'color': 'Green', 'pattern': 'Plaid', 'material': 'Wool', 'brand': 'Nike', 'condition': 'Gently Used'}",Green Plaid Shorts by Nike (Gently Used)
item_591,False,['Shoes'],2024-04-04T02:36:23.535899,"{'subcategory': 'Boots', 'price': 31.0, 'color': 'Gray', 'pattern': 'Striped', 'material': 'Linen', 'brand': 'Uniqlo', 'condition': 'Gently Used'}",Gray Striped Boots by Uniqlo (Gently Used)
item_592,False,['Outerwear'],2024-12-11T16:09:09.535899,"{'subcategory': 'Blazer', 'price': 110.27, 'color': 'Pink', 'pattern': 'Floral', 'material': 'Leather', 'brand': ""Levi's"", 'condition': 'Gently Used'}",Pink Floral Blazer by Levi's (Gently Used)
item_593,False,['Shoes'],2024-03-19T06:18:25.535899,"{'subcategory': 'Boots', 'price': 76.53, 'color': 'Blue', 'pattern': 'Solid', 'material': 'Denim', 'brand': 'Nike', 'condition': 'Like New'}",Blue Solid Boots by Nike (Like New)
item_594,False,['Dresses'],2024-11-16T02:57:01.535899,"{'subcategory': 'Evening Dress', 'price': 40.17, 'color': 'Red', 'pattern': 'Floral', 'material': 'Cotton', 'brand': 'Zara', 'condition': 'Vintage'}",Red Floral Evening Dress by Zara (Vintage)
item_595,False,['Tops'],2024-01-19T09:19:48.535899,"{'subcategory': 'Tank Top', 'price': 30.41, 'color': 'Gray', 'pattern': 'Striped', 'material': 'Leather', 'brand': 'Local Brand', 'condition': 'Like New'}",Gray Striped Tank Top by Local Brand (Like New)
item_596,False,['Tops'],2024-10-06T11:18:43.535899,"{'subcategory': 'Sweater', 'price': 81.34, 'color': 'Gray', 'pattern': 'Striped', 'material': 'Polyester', 'brand': 'Prada', 'condition': 'Gently Used'}",Gray Striped Sweater by Prada (Gently Used)
item_597,False,['Shoes'],2024-10-31T07:49:48.535899,"{'subcategory': 'Sneakers', 'price': 222.51, 'color': 'Gray', 'pattern': 'Plaid', 'material': 'Denim', 'brand': 'Gucci', 'condition': 'Vintage'}",Gray Plaid Sneakers by Gucci (Vintage)
item_598,False,['Shoes'],2024-02-29T15:02:51.535899,"{'subcategory': 'Sandals', 'price': 40.11, 'color': 'Green', 'pattern': 'Polka Dot', 'material': 'Cotton', 'brand': ""Levi's"", 'condition': 'Well Used'}",Green Polka Dot Sandals by Levi's (Well Used)
item_599,False,['Tops'],2024-11-24T18:54:42.535899,"{'subcategory': 'Shirt', 'price': 12.4, 'color': 'Black', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'H&M', 'condition': 'Well Used'}",Black Solid Shirt by H&M (Well Used)
item_600,False,['Outerwear'],2024-04-11T20:06:51.535899,"{'subcategory': 'Coat', 'price': 73.31, 'color': 'Black', 'pattern': 'Floral', 'material': 'Silk', 'brand': 'Zara', 'condition': 'Gently Used'}",Black Floral Coat by Zara (Gently Used)
item_601,False,['Bottoms'],2024-02-07T13:41:13.535899,"{'subcategory': 'Shorts', 'price': 276.45, 'color': 'Purple', 'pattern': 'Polka Dot', 'material': 'Polyester', 'brand': 'Gucci', 'condition': 'Gently Used'}",Purple Polka Dot Shorts by Gucci (Gently Used)
item_602,False,['Outerwear'],2024-06-19T21:21:18.535899,"{'subcategory': 'Coat', 'price': 326.68, 'color': 'Red', 'pattern': 'Solid', 'material': 'Wool', 'brand': 'Gucci', 'condition': 'Gently Used'}",Red Solid Coat by Gucci (Gently Used)
item_603,False,['Shoes'],2024-03-20T17:00:57.535899,"{'subcategory': 'Flats', 'price': 199.51, 'color': 'Red', 'pattern': 'Polka Dot', 'material': 'Linen', 'brand': 'Prada', 'condition': 'Like New'}",Red Polka Dot Flats by Prada (Like New)
item_604,False,['Accessories'],2024-09-26T08:17:58.535899,"{'subcategory': 'Jewelry', 'price': 126.63, 'color': 'Purple', 'pattern': 'Striped', 'material': 'Wool', 'brand': 'Gucci', 'condition': 'Like New'}",Purple Striped Jewelry by Gucci (Like New)
item_605,False,['Accessories'],2024-08-04T12:46:40.535899,"{'subcategory': 'Hats', 'price': 41.17, 'color': 'Gray', 'pattern': 'Polka Dot', 'material': 'Linen', 'brand': 'Adidas', 'condition': 'Like New'}",Gray Polka Dot Hats by Adidas (Like New)
item_606,False,['Bottoms'],2024-07-06T17:09:37.535899,"{'subcategory': 'Trousers', 'price': 31.26, 'color': 'Brown', 'pattern': 'Plaid', 'material': 'Linen', 'brand': ""Levi's"", 'condition': 'Like New'}",Brown Plaid Trousers by Levi's (Like New)
item_607,False,['Shoes'],2024-02-05T22:21:49.535899,"{'subcategory': 'Boots', 'price': 56.99, 'color': 'White', 'pattern': 'Solid', 'material': 'Leather', 'brand': 'Zara', 'condition': 'Gently Used'}",White Solid Boots by Zara (Gently Used)
item_608,False,['Tops'],2024-12-25T04:09:38.535899,"{'subcategory': 'T-Shirt', 'price': 41.94, 'color': 'Brown', 'pattern': 'Polka Dot', 'material': 'Polyester', 'brand': ""Levi's"", 'condition': 'Like New'}",Brown Polka Dot T-Shirt by Levi's (Like New)
item_609,False,['Tops'],2024-09-22T03:17:07.535899,"{'subcategory': 'T-Shirt', 'price': 25.71, 'color': 'White', 'pattern': 'Floral', 'material': 'Wool', 'brand': 'Nike', 'condition': 'Well Used'}",White Floral T-Shirt by Nike (Well Used)
item_610,False,['Accessories'],2024-07-26T10:11:45.535899,"{'subcategory': 'Belts', 'price': 46.83, 'color': 'Gray', 'pattern': 'Striped', 'material': 'Leather', 'brand': 'Adidas', 'condition': 'Vintage'}",Gray Striped Belts by Adidas (Vintage)
item_611,False,['Accessories'],2024-03-16T17:07:53.535899,"{'subcategory': 'Jewelry', 'price': 25.79, 'color': 'Red', 'pattern': 'Striped', 'material': 'Denim', 'brand': 'Zara', 'condition': 'Well Used'}",Red Striped Jewelry by Zara (Well Used)
item_612,False,['Accessories'],2024-06-10T10:26:08.535899,"{'subcategory': 'Scarves', 'price': 15.92, 'color': 'Gray', 'pattern': 'Plaid', 'material': 'Cotton', 'brand': 'Uniqlo', 'condition': 'Well Used'}",Gray Plaid Scarves by Uniqlo (Well Used)
item_613,False,['Shoes'],2024-07-21T17:29:04.535899,"{'subcategory': 'Boots', 'price': 52.16, 'color': 'Blue', 'pattern': 'Floral', 'material': 'Silk', 'brand': 'Nike', 'condition': 'Gently Used'}",Blue Floral Boots by Nike (Gently Used)
item_614,False,['Tops'],2024-12-20T20:34:34.535899,"{'subcategory': 'T-Shirt', 'price': 170.74, 'color': 'Green', 'pattern': 'Solid', 'material': 'Leather', 'brand': 'Gucci', 'condition': 'Gently Used'}",Green Solid T-Shirt by Gucci (Gently Used)
item_615,False,['Bottoms'],2024-05-16T22:27:13.535899,"{'subcategory': 'Trousers', 'price': 43.24, 'color': 'White', 'pattern': 'Solid', 'material': 'Leather', 'brand': 'Uniqlo', 'condition': 'Like New'}",White Solid Trousers by Uniqlo (Like New)
item_616,False,['Dresses'],2024-06-24T13:20:35.535899,"{'subcategory': 'Evening Dress', 'price': 344.52, 'color': 'Pink', 'pattern': 'Animal Print', 'material': 'Denim', 'brand': 'Gucci', 'condition': 'Like New'}",Pink Animal Print Evening Dress by Gucci (Like New)
item_617,False,['Outerwear'],2024-10-16T02:21:58.535899,"{'subcategory': 'Blazer', 'price': 89.32, 'color': 'Gray', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'Local Brand', 'condition': 'Vintage'}",Gray Solid Blazer by Local Brand (Vintage)
item_618,False,['Accessories'],2024-04-25T00:10:27.535899,"{'subcategory': 'Belts', 'price': 6.38, 'color': 'Yellow', 'pattern': 'Animal Print', 'material': 'Polyester', 'brand': 'Zara', 'condition': 'Well Used'}",Yellow Animal Print Belts by Zara (Well Used)
item_619,False,['Accessories'],2024-09-10T12:25:01.535899,"{'subcategory': 'Scarves', 'price': 59.64, 'color': 'Red', 'pattern': 'Animal Print', 'material': 'Wool', 'brand': 'Prada', 'condition': 'Gently Used'}",Red Animal Print Scarves by Prada (Gently Used)
item_620,False,['Bottoms'],2024-03-07T19:52:38.535899,"{'subcategory': 'Trousers', 'price': 51.82, 'color': 'Black', 'pattern': 'Plaid', 'material': 'Wool', 'brand': 'H&M', 'condition': 'Like New'}",Black Plaid Trousers by H&M (Like New)
item_621,False,['Accessories'],2024-10-11T11:20:35.535899,"{'subcategory': 'Bags', 'price': 26.1, 'color': 'Red', 'pattern': 'Animal Print', 'material': 'Silk', 'brand': ""Levi's"", 'condition': 'Well Used'}",Red Animal Print Bags by Levi's (Well Used)
item_622,False,['Shoes'],2024-07-12T14:22:12.535899,"{'subcategory': 'Flats', 'price': 95.5, 'color': 'Pink', 'pattern': 'Animal Print', 'material': 'Leather', 'brand': 'Uniqlo', 'condition': 'Like New'}",Pink Animal Print Flats by Uniqlo (Like New)
item_623,False,['Dresses'],2024-07-12T10:46:44.535899,"{'subcategory': 'Evening Dress', 'price': 24.12, 'color': 'Blue', 'pattern': 'Striped', 'material': 'Wool', 'brand': 'H&M', 'condition': 'Well Used'}",Blue Striped Evening Dress by H&M (Well Used)
item_624,False,['Dresses'],2024-07-27T17:29:44.535899,"{'subcategory': 'Evening Dress', 'price': 116.67, 'color': 'Purple', 'pattern': 'Plaid', 'material': 'Leather', 'brand': ""Levi's"", 'condition': 'Like New'}",Purple Plaid Evening Dress by Levi's (Like New)
item_625,False,['Tops'],2024-10-21T11:09:03.535899,"{'subcategory': 'Blouse', 'price': 12.78, 'color': 'Yellow', 'pattern': 'Striped', 'material': 'Cotton', 'brand': 'Adidas', 'condition': 'Well Used'}",Yellow Striped Blouse by Adidas (Well Used)
item_626,False,['Shoes'],2024-09-02T09:32:43.535899,"{'subcategory': 'Sandals', 'price': 62.26, 'color': 'Yellow', 'pattern': 'Striped', 'material': 'Wool', 'brand': ""Levi's"", 'condition': 'Vintage'}",Yellow Striped Sandals by Levi's (Vintage)
item_627,False,['Dresses'],2024-11-12T07:06:12.535899,"{'subcategory': 'Midi Dress', 'price': 66.06, 'color': 'Red', 'pattern': 'Plaid', 'material': 'Wool', 'brand': 'Zara', 'condition': 'Gently Used'}",Red Plaid Midi Dress by Zara (Gently Used)
item_628,False,['Dresses'],2024-09-01T15:50:46.535899,"{'subcategory': 'Mini Dress', 'price': 143.78, 'color': 'Green', 'pattern': 'Solid', 'material': 'Wool', 'brand': 'Gucci', 'condition': 'Gently Used'}",Green Solid Mini Dress by Gucci (Gently Used)
item_629,False,['Accessories'],2024-07-09T22:16:36.535899,"{'subcategory': 'Bags', 'price': 35.34, 'color': 'Gray', 'pattern': 'Solid', 'material': 'Linen', 'brand': 'Local Brand', 'condition': 'Like New'}",Gray Solid Bags by Local Brand (Like New)
item_630,False,['Tops'],2024-06-30T08:06:40.535899,"{'subcategory': 'Shirt', 'price': 36.67, 'color': 'Yellow', 'pattern': 'Floral', 'material': 'Linen', 'brand': 'Local Brand', 'condition': 'Vintage'}",Yellow Floral Shirt by Local Brand (Vintage)
item_631,False,['Accessories'],2024-06-18T10:07:39.535899,"{'subcategory': 'Belts', 'price': 221.8, 'color': 'Blue', 'pattern': 'Floral', 'material': 'Silk', 'brand': 'Prada', 'condition': 'Vintage'}",Blue Floral Belts by Prada (Vintage)
item_632,False,['Accessories'],2024-10-03T05:05:01.535899,"{'subcategory': 'Bags', 'price': 75.84, 'color': 'White', 'pattern': 'Plaid', 'material': 'Denim', 'brand': 'Prada', 'condition': 'Well Used'}",White Plaid Bags by Prada (Well Used)
item_633,False,['Bottoms'],2024-09-18T18:41:21.535899,"{'subcategory': 'Leggings', 'price': 29.73, 'color': 'White', 'pattern': 'Striped', 'material': 'Linen', 'brand': 'Adidas', 'condition': 'Gently Used'}",White Striped Leggings by Adidas (Gently Used)
item_634,False,['Tops'],2024-04-11T19:11:21.535899,"{'subcategory': 'Sweater', 'price': 24.63, 'color': 'White', 'pattern': 'Solid', 'material': 'Silk', 'brand': 'Zara', 'condition': 'Gently Used'}",White Solid Sweater by Zara (Gently Used)
item_635,False,['Outerwear'],2024-11-05T00:20:09.535899,"{'subcategory': 'Jacket', 'price': 76.62, 'color': 'Pink', 'pattern': 'Solid', 'material': 'Polyester', 'brand': 'H&M', 'condition': 'Like New'}",Pink Solid Jacket by H&M (Like New)
item_636,False,['Bottoms'],2024-07-03T13:14:43.535899,"{'subcategory': 'Jeans', 'price': 43.87, 'color': 'Pink', 'pattern': 'Plaid', 'material': 'Linen', 'brand': 'H&M', 'condition': 'Vintage'}",Pink Plaid Jeans by H&M (Vintage)
item_637,False,['Dresses'],2024-07-16T04:51:48.535899,"{'subcategory': 'Evening Dress', 'price': 116.86, 'color': 'Purple', 'pattern': 'Plaid', 'material': 'Leather', 'brand': 'Prada', 'condition': 'Gently Used'}",Purple Plaid Evening Dress by Prada (Gently Used)
item_638,False,['Shoes'],2024-12-31T07:13:58.535899,"{'subcategory': 'Heels', 'price': 55.7, 'color': 'Red', 'pattern': 'Solid', 'material': 'Denim', 'brand': 'Zara', 'condition': 'Gently Used'}",Red Solid Heels by Zara (Gently Used)
item_639,False,['Outerwear'],2024-10-16T17:56:12.535899,"{'subcategory': 'Jacket', 'price': 112.52, 'color': 'Green', 'pattern': 'Solid', 'material': 'Wool', 'brand': 'Uniqlo', 'condition': 'Like New'}",Green Solid Jacket by Uniqlo (Like New)
item_640,False,['Dresses'],2024-07-09T17:47:08.535899,"{'subcategory': 'Mini Dress', 'price': 127.13, 'color': 'Blue', 'pattern': 'Animal Print', 'material': 'Cotton', 'brand': 'Prada', 'condition': 'Well Used'}",Blue Animal Print Mini Dress by Prada (Well Used)
